PATIENT_ID	ESR1	PGR	ERBB2	MKI67	TP53	BRCA1	BRCA2	PIK3CA	PTEN	AKT1
MB-1716	-1.3599946	0.40176982	-0.2958455	0.3337827	-0.061093953	0.24184735	-0.98924947	-0.03272495	0.4625499	0.25856897
MB-1717	2.4764795	1.7498205	-0.96521133	0.24347575	0.97393584	1.509153	1.2504096	1.1835979	-0.12566619	0.409649
MB-1718	1.8769687	0.8230116	-0.89807975		0.73108697		-1.3381865	0.9337204	-0.029877774	-0.06134613
MB-1719	-1.2211932	1.0910629	3.362479	0.31901702	3.448069	-0.43143305		-0.4907654	-0.9738841	-0.111639254
MB-1720	3.247033	-1.0227797	-0.9521465	0.18543386	-1.2213558	0.67856807	-0.31543228	1.7244685	0.22811563	0.86553645
MB-1721	1.9180458	-0.58262014	-0.1504646	-0.6534041	-1.0163728	0.01603326	2.4221113	-0.98970604	-0.7296491	0.4555355
MB-1722		0.320937	-0.07933992	1.5693895	-0.046874378		0.14818926	9.557481	-0.55614674	1.7269512
MB-1723	2.3232107	0.51966685	2.8198261	-0.34672767	-0.1061107	-0.43391657	-0.34027994	0.050177537	0.18764383	0.16309983
MB-1724	3.2016678	0.19700983	0.23054838	1.5936568	-1.292225	0.31497365		-1.144295	-0.09514912	-0.21695895
MB-1725			-1.6593485		-0.86730397		-0.76291806	-0.14605963	0.7038955	1.038736
MB-1726	1.4881152	-1.213978	-0.99724734	1.368273	-2.2657437	0.34028125	0.52075815		0.35389087	-0.15650782
MB-1727	-2.2368126	-1.9667931	1.4921081	-1.473707	1.6236931	-1.3291371	-0.965729	-0.3966151	-0.76426744	1.5385804
MB-1728	2.3958907		-0.5190878	2.220214	0.33698046	-0.472103	0.99270004	-1.7395328	-0.15120025	-1.4153422
MB-1729	4.2068176	-1.2222947	-0.918085	-0.6765668	1.0371894	-1.8541056		-0.36810505	-0.75928986	0.24573527
MB-1730	4.5215597	1.6711084	-1.1651015	-1.2317783	0.7643076	-0.43594787	-0.07442135	-1.064047	1.1340512	
MB-1731	1.4041387	0.40879172	-0.9099561	0.087299615	1.8400213	0.5578023	18.28255	-0.03833128	1.2583295	-0.23446827
MB-1732	2.4090972	-0.24011838	3.9476633	0.13162686	1.5997306	0.12655543	0.5959549	0.20443086	0.45675173	
MB-1733		0.031860285	0.553748	-0.22747082	0.7187846	-0.7579187	1.5759784		0.21376742	-0.4116125
MB-1734	-0.7075256	0.735135	-0.27714545	0.41878185	0.26702932	0.38231078	1.6630331	-0.444277	-0.11885991	-1.241985
MB-1735	1.4059528	2.2486818	0.35211933		0.521798	1.0836585	0.61330485	1.4021357	0.2960859	0.6720797
MB-1736	2.73566	0.056474455	-0.6085065	1.9262757	0.59290844	-1.0984497	-0.18017265	0.4508349	-0.8191085	
MB-1737		-0.7534481	-0.69003385	-0.095669724		0.036787983	0.7817577	-0.8994804	-1.2600044	-0.84958816
MB-1738	3.8692942	1.605069	0.23927951		-0.6637051	0.7788823	-0.97508013	-1.3334988	0.7645958	1.6073802
MB-1739	-0.3389629		-0.3010702	-0.33231845	-0.17438602	1.5799311	0.9316528	1.6038173	0.41337246	-1.2178735
MB-1740	2.6261823	-0.6183421	0.5007938	1.7663113	0.27844912	1.9572121	-0.968393	0.4256156	0.3406894	0.73263663
MB-1741	1.2599049	1.3094074	-0.39415383	1.5872438	-0.95558494		-0.66539264		-0.95078903	-0.37562722
MB-1742	-2.4519367			0.08004756	0.9290777	0.7458832	0.030911632	1.2723588	0.51387084	-0.79362625
MB-1743	-2.351618	0.7279453	1.5964661	-0.8396642		1.6858121	-0.16453528	1.0305341	-1.5456969	1.2467613
MB-1744	-2.499649	0.91002804	-0.33595896	0.064629994	-0.49482054	-1.5786098	0.65768564	1.8582846	0.47109812	
MB-1745	2.5276318	0.07722973	-0.26617056		-0.6099182	1.3129084	0.08822126	-1.3950063	-1.6351655	-0.54068303
MB-1746	0.2862562	-0.2711609	-15.647848	-1.5852492	0.15220483	-0.49442482	-0.31479505	0.32353362	0.26779133	0.57894987
MB-1747	-12.218994	-2.3166032	-1.3357326	0.4472252	-0.90116584	0.112790994	0.28664228		0.66072017	-1.2810353
MB-1748	2.3074927		-0.6401795	-1.4484693	0.3925724	1.5197974		-1.1197424	-1.9973586	1.263381
MB-1749	-2.04361	0.0586622	-0.42945963		0.85715157	0.7769055	1.624248	1.0716587	-0.9564802	1.0526192
MB-1750	-2.4343376	0.98016566	0.623814	0.80735	-1.9912531	-1.8298333	-0.88602245			0.035402346
MB-1751	3.916308	-0.80099803	-0.010362178	-0.22579274	-0.3457214	0.41634953	0.7338545		-0.21412385	-0.76549405
MB-1752	2.642024	0.43223542	0.0072856545	0.29436317	-0.4325132	0.39100045	1.5636907	-1.6759006	-1.3222545	0.44248223
MB-1753	3.1452284	0.051995534	-0.85228	0.032947212	-0.41575083	0.87721735	1.1483034	0.10842992	-1.4390112	2.308217
MB-1754	3.1358213		1.5114317	-0.5455617	-0.32438448	0.92417675	-0.12607713	-1.390896	0.26558372	0.4507526
MB-1755	-3.0124373	0.69418764	-2.3484964	-1.4760275	2.1140683	-0.27137005	0.0770378	-0.26910874		
MB-1756			-1.3639927	-0.9427826	0.201928		0.7555468	0.1300081	1.4542148	-1.92332
MB-1757	3.3509805	0.3058747	-1.1874423		0.04906364	2.1520567	1.6018186	-0.51472163	0.12898423	-0.84740084
MB-1758	3.1068225	-0.15527254	-0.75703007	-0.34481937	-1.2054597	0.9603094	-1.9205295	0.30147234	0.20912988	0.6931008
MB-1759	1.967099	0.68108577	3.8471472	1.6735593	-1.4215986	0.28595328	-0.078925416		-0.91195476	1.1618476
MB-1760	3.5167508	1.0367607	0.0073822737	-1.7592	1.1297859	0.33416477	1.1415145	0.034064885	-0.72311646	-1.2073287
MB-1761	2.0194345	-0.2283204		1.4864086		0.09273155	0.07611019	-0.37654465	-0.036930006	0.79735374
MB-1762	2.5681534	-0.8361291	-1.5199827	-0.28479376	2.3890727	0.05691224	-0.105410494	-0.008182513	-0.22061114	-0.50924957
MB-1763	0.7792413	0.15872394	-1.416355	0.10643971	-1.2436701	0.12501201	1.6430557	-1.0510709	-1.1442641	-2.2493773
MB-1764	2.8543458	0.8776855	-2.0588765	0.15230766		1.1874115	0.08903159	2.16802	-0.5586753	-0.5714291
MB-1765	2.9702945		-0.64696753	-0.31351933		0.64468396	0.022294039	-0.9221285	1.0006971	-0.28238475
MB-1766	2.1161528	0.969508	0.30224258	-1.1978337	-0.4449285	1.4167644		-0.65777415	0.6649154	-0.3171829
MB-1767	-0.8007013	-0.65119797	3.7463338	0.51476866	-0.25923404	-1.2856042	-1.8652996	0.1252646		-0.7600086
MB-1768	-0.5305152			-1.7280979	-0.4024032	1.8367611	0.2834418	0.5924977	0.56424767	-0.8966799
MB-1769	0.15426159	2.0226858		-1.1376404	0.2605492	-0.17926148	0.25646365	1.9734191	0.45721993	0.92429304
MB-1770	2.0855603	-0.45186475		-4.8085623	0.5998208	-0.6550149	0.21593611	0.41796443	-3.4189267	0.4655517
MB-1771	2.3488908	0.4385859	-1.4251981	0.19360301	-0.46666014	0.54170465	0.81385386	-0.7996583	2.5317144	-1.6616172
MB-1772	4.065735	-0.5993519	0.6016458	1.642721	0.6103163	0.89141923	0.37795916	1.0115006	-0.12143571	4.0322632e-07
MB-1773	4.0325546	1.0051246	-0.6344278	-1.9447418	0.45548472	-0.4024085	0.4730872	1.2250506	-1.4546056	1.6563718
MB-1774	3.7317696	-0.1391995	0.16675365	0.67628646	0.010234824	0.52304876	-0.18423635	-0.4686794	-0.3089715	-0.49294266
MB-1775	1.0900116	0.9889044	-0.48253083	1.1991472	0.65053236	-0.39865002	-0.7195359	0.92662054	-1.5266012	1.3456888
MB-1776	3.0375104	0.51977843	1.3383945		2.6296775	-1.1863184	0.002208523	0.16509117		-1.0493394
MB-1777	2.840004	0.3256884	2.4585114	0.6442538	1.2815943	2.2167592	-0.8087615	0.55257833	1.16741	-2.4788294
MB-1778	-0.03377664	0.2708588	-0.22446954	1.9069456	0.51472235	-0.95163643	-0.54257315	1.1189669	-0.25915152	1.9695432
MB-1779	-1.4488492	1.486859	-1.7239565	-0.38733074	0.3493467	-1.3185186	0.3303821	0.5866355	-1.7078016	-0.51971227
MB-1780	0.28156555	0.55793095		-0.09202181	-0.41529235	-0.7882157	-0.77289504	1.4251026	0.8710914	0.004688105
MB-1781	2.1750548	-0.16359833	-1.093788	0.29412973	0.394349	-1.5524381		-0.9752106	0.8237631	
MB-1782	-0.36656404	1.0858946	-0.60432714		0.9727865		0.029281635	0.014379427	0.30399847	-0.15316182
MB-1783	0.2637037	-0.068905905	-2.064625	-1.0538858	-0.24204846	-0.85799587	-0.44973856			-0.51356816
MB-1784	2.6868794	-0.46908703	0.015099525	0.13376838	0.71262896	0.6882283	1.0121024	-1.4711981	0.24933308	-1.9643736
MB-1785	-1.0943476	-2.8210754	2.1430488	-1.1128017	5.426009	1.4297999	-2.0827293	-0.66658515		-0.008009461
MB-1786	1.9103099	0.35450915	1.4745046		1.0133886	-0.71206343	-0.731116	2.2407095	0.883743	
MB-1787	-4.0426264	-0.73994786	-1.4638777	0.58654344	-0.1465036	0.27319545	-0.42022452	-0.822985	1.6195617	-1.3868009
MB-1788		0.757992	-0.65261984	-0.8511025	1.2867692	-0.8040617	1.270894	-1.2502723	1.0949403	1.5238191
MB-1789	2.3896065	0.21011645	-0.2949956	1.579171	-0.504858	-0.48282206	-0.3238387	-0.10488678	0.76528305	0.035481066
MB-1790	-1.9984374	-0.3798409	3.1615405	0.58041173		-1.5427252	0.42619902	-1.3036333		-1.0737151
MB-1791	4.3881083	1.1568396	-4.3136587	0.7546103	0.35344526	-0.20116605	0.5319496	0.7721231	2.023842	-1.136349
MB-1792	1.8253167		-0.8455871	-0.9344301	-1.6978563	0.22778277	-1.9310071	1.1110982	-1.0042912	0.044395763
MB-1793	1.6935568		-3.2378223	8.577758	-0.22986059	0.741225	0.34829682	1.5550492	0.82087237	-1.0406404
MB-1794	2.8322897	0.5171535	0.5905398	1.6312714	1.4982518	-0.31716815	1.1074603	0.4287778	0.34775293	1.5562361
MB-1795	-1.3693281	1.0327436	-0.29461882	0.19613528	0.09732518	0.6784859	0.14604662	0.7943744	7.24156	-0.97347665
MB-1796	-2.0973976	0.31063765	3.6972647	1.4261854	-3.7770038	1.0443286		-0.75393605	-1.0489875	0.6854648
MB-1797	1.481189	0.46766275	-0.7426888	-1.2484505	0.6967011	0.7493431	-0.3504023	-0.19115855	0.40081295	-0.81019855
MB-1798	2.1855896	-0.5134485		0.7819201	0.8228859	-1.4781718	1.5399742	0.066628546		-0.9283146
MB-1799	4.4977946	1.0076085	-0.39016795	-0.08003231	0.76830953	-0.8226037	1.5853705	-1.040158	11.035297	0.0034478677
MB-1800		1.2895136	-0.6017015	-1.0034323	1.7568346	-0.7684997	0.030767847	0.110003166	0.46761107	2.2645879
MB-1801	2.8009968	8.222807	0.34082204	0.30542535		0.9470253	1.1412088	0.85399467	-0.75670356	-0.7846844
MB-1802	2.0870929	-1.250672	-1.5920632	12.297906	0.3218046	1.7600594			-1.9919286	-0.6816332
MB-1803	-2.0882804	-1.020663		-1.1064694	0.5404519	-0.22621956	-0.25194803		-0.16755779	-0.614711
MB-1804	-1.1641672	-0.052633982	-1.2556082	-0.971325	-0.7288177	0.75780064	0.80264926	-1.7896552	0.8814993	0.4205482
MB-1805	4.2266545	-0.74381876		1.0853735		0.084074706	-1.2325528	-0.7889519	2.1181111	1.5894904
MB-1806	-2.4771774	14.176214	1.2642473	0.2790453	0.7067055		0.51065886	0.5422786	0.900418	-1.712507
MB-1807	2.006735	1.7008702		0.078023046	0.4386171	-0.44729924	0.17808059	0.39174002	0.65320045	-0.872855
MB-1808	-37.831947	-0.14886549		-1.1787539	0.41008562	-0.760332	1.3601378	1.3412945	-0.8751238	1.3756216
MB-1809	-0.64926124		-0.81587565		-1.2128369			-0.57300663		2.0698502
MB-1810	-0.1818006	-0.70061797	0.44957787	-0.037446756	-0.88057655	0.038842477	0.23782474	-2.5946333		
MB-1811	3.1311388	0.31469625	3.0789697	-1.4074628	0.23919763	-0.9071163	-0.84105724		0.43541786	0.17210117
MB-1812	-1.1209998	-1.3004571	2.6400757	-0.5647953		1.2471864	1.0281671	-1.1323252	0.2014655	1.3000225
MB-1813	3.4546003	1.0185592	-2.031743	0.9567829	-0.6706122	1.520663	-0.1349104	-0.18071443	-0.8636672	-0.8909578
MB-1814	0.27511048	0.58790725	-0.038595736	-0.20175096		0.9400716	-0.33070523		-0.18345985	0.82293284
MB-1815	-1.9163553	-0.7777403	-0.13825867	1.3505021	0.57870734	-0.85373205	0.20648028	-1.3885593	0.2937075	-0.5418311
MB-1816	2.6676404	1.6021265	-0.56983143	0.084866285	0.9468904	-0.63124776	-0.9892779	0.16603446		
MB-1817	3.074081	0.20247547	0.6350393	0.058644056	-0.8914284	-0.7547507	1.2532707	0.09445724	-0.02500128	0.84721595
MB-1818	18.344526	-0.7532205	-18.77413	0.06526816	-0.73677206	0.6545815	-0.41678828	-0.93192476	-7.504227	0.10076463
MB-1819	2.919735	0.35076073				-0.7908913		1.6903853	0.18602687	0.5050636
MB-1820	-3.388008	-0.60527754	-1.2689044	1.380304	12.793295		-0.79891825	-0.31023243	0.6587957	
MB-1821	2.3288994	-0.46679708	0.045428872	0.50221515	1.6118429	0.53534055	-0.16988108	-0.859495		
MB-1822	-2.2658606	0.7962188	-1.1799419	0.94725573	-0.68783253	0.6447341	-1.2760596	0.6308236	0.2032277	-0.028103225
MB-1823		-1.2606683	-1.8318951	-0.15227613	0.021147871	-0.25343794	-1.2574003	-0.38840964	0.45690736	-2.9773793
MB-1824	-0.9513692	-0.18914768	0.38225406	0.94299394	0.4076757	2.1146014	0.19957612	3.6415906	0.48189482	-0.1411339
MB-1825	2.5953665		-1.149845	-0.25592133	-2.377498	0.7928579		-0.6576664	-0.42996585	1.3282553
MB-1826		-0.045272864	-1.0849423	1.0952483	-1.1063622	0.71669495	0.48611888	1.152294	1.2221215	-1.5420908
MB-1827	0.49477768	-0.0172432	0.9460958		1.2560142	1.4379263	-1.1834877	-0.8873781	0.743962	1.283686
MB-1828	4.4038386	-0.715017	-2.4300861	1.5618477		1.2422956	0.561823	-0.94048864	1.1602631	0.3073113
MB-1829	2.999883	-0.8002893	-2.1500144	-0.079453796	-1.1265805		-0.8131337	1.0895795	0.6751897	0.11414121
MB-1830	2.8951976	1.0283095	-1.1970847	-1.0766226		1.3786247	-1.1394857	1.6226065	-1.1954043	0.07926
MB-1831	-0.81205064	-1.0471544	2.8238351	-0.05183916	-1.12196	-0.43840107	-0.9633226	0.36317506	0.34756324	-0.20429164
MB-1832		-1.3302952	33.901634	-0.7505152	-2.3691397	0.18187737	-0.5867534	1.453438	-0.36067402	
MB-1833	-0.9712535	-0.5991402	-1.8407189	2.460657	-0.8196022	-0.048806034	-0.7170953	-0.9246128		0.1326991
MB-1834	1.6449602	1.1534168	-1.4912068	1.610536	-2.2420094	-0.4930274	0.101274766	-0.71811485	-0.036092028	1.4109285
MB-1835	2.2471964	-2.0419095	1.5768082	-0.5557809	0.78795606	-1.6438793	-1.412068	1.3718314	0.27050334	-1.4687355
MB-1836	4.034288	0.07366297	-0.014622092	0.081318796		0.8552761	0.076240346	1.9529423	-0.08763094	1.7129439
MB-1837	1.8681498	-1.2996839	-2.2936306	-1.34138	0.37064877	0.7259164	-1.3456753	0.851606	0.04067045	1.8521858
MB-1838	2.0160186	-0.16594125	1.008228	-0.6372843	-0.20998971	1.3722519	-0.85291237	0.24085696	1.1326909	-0.72686684
MB-1839	-2.2892385	1.7686404	3.531157	0.364266	1.2921653	0.20308165	0.52186584	5.0845537	0.49020156	
MB-1840	4.4819846	2.0274234	-0.021525979	0.89744556	1.8329185	-0.7198552	-1.1277274		0.89227444	0.6112651
MB-1841	2.7503405			-1.829839	0.5927254	0.20920977	0.6634058	0.6826126	-0.052715875	-0.5091491
MB-1842	-2.1041045	-0.08821865	-1.1029754	0.10643014	1.6407533	-0.46507344	1.4297786	-0.5084113	0.48110962	-0.6716686
MB-1843	1.6109799	-0.3039174	0.8056431	1.7325923	-0.29726887	-0.6261447	-1.1178155	-0.44753313	0.18476503	0.18445468
MB-1844			-1.7955685	-0.10264171	-0.97944105	1.4123645	0.8248278	0.43238232	-0.6477467	-1.3222754
MB-1845	2.0461943	0.9487309	0.26858246		0.6632205	-0.0050989892	0.15260592	-0.69732857	-0.01618078	-0.45975104
MB-1846	-2.763768	-1.3179551		0.22500889	0.12745687	0.25518355	0.4947003	0.1858781	12.113258	
MB-1847	0.2884903	-1.8176346	-0.47522527	0.075379126		-0.957		-0.5042629	1.6809441	-0.27514604
MB-1848	1.4194866	-0.27229735	0.28143638	-1.521988	1.0051897	0.0649578	-0.5586021	0.80260366	-0.11974427	-0.5835624
MB-1849		-0.68373615	2.7143931	-0.5592186		-0.8681934	0.5459425	0.36547926	0.100041896	-0.035730645
MB-1850	4.5982347	0.8328	-1.7833672		-0.8138387	-0.21836884	0.32450974	-0.24851383	-1.3758738	0.74211353
MB-1851	0.7702068		-1.2486434	1.7572021	0.38319376	2.309503	-0.5033817	-0.73464495	-0.5074541	0.9102666
MB-1852	2.1526995	-0.120962076	-0.62753737	-0.2572937	-0.5693112	0.12836868	-0.82894194	-0.72064096	1.3107193	-0.6282054
MB-1853	1.853011	-0.12689802	0.38286585	0.4105236	0.21375342	0.27970797	0.09439664		-0.31937844	0.107785426
MB-1854	-2.2284355	0.06565239	-0.73502225	-0.6551677	-1.7849336	-0.37254336		1.080118	-1.1353039	
MB-1855	2.0567403	-0.2833325	-0.48158273	0.9133819	-0.64957	0.16531768	-0.19070393	-0.45453602		1.5663397
MB-1856	1.9049047	0.53549	3.5045557	0.73936015	0.09662356	0.69208133	-1.0244285	-0.7106849	3.1406558	
MB-1857	-0.79320854	0.6081486		0.21820594	-0.7983649		-0.3611728	0.60688645	1.02063	-0.15834428
MB-1858	1.1071413	-1.0879664	1.489672	0.44341397	-0.95565283	1.1915008		-0.7942147	0.76819474	-0.9035558
MB-1859	2.0650167	-0.92815334	0.21607035		-2.0706933	1.56419	-1.4197209	-0.2053067	-0.29112288	0.4183759
MB-1860	-1.3775527	-1.2780639	3.6517677	0.12820844	-0.08922172	-1.732855	1.6482017	0.12606512	-0.9586351	1.8777692
MB-1861	2.36685	1.3562641	2.9177666		-0.32095024	-1.4075497	-0.49828547	-0.13117264	1.4327623	-1.6719731
MB-1862	-0.011750102	-0.69279087		0.5279623	-0.57580096	0.35395437	1.1788837	0.58207834	0.4205182	0.17877999
MB-1863	-0.55298257	0.67461365	2.594288	0.0052667856	0.62887317		-0.24542774	-0.83722	0.9112868	1.050401
MB-1864	2.2095928	2.5625079	0.9678974		0.81464463	-0.38514793	-1.23383	0.5641184	-1.0400007	-0.22397223
MB-1865	3.4221885	-0.24704586	-0.50823593	3.3548875	-1.163628	1.7416414				
MB-1866	-0.13053119	0.03476822	0.9926617	0.57954663	0.2992767	1.1129524	-0.2925501			1.3112036
MB-1867	1.9290488	0.93825996	2.7772634	-0.66964173	-0.27827075	0.38872954	1.1166579	-0.04972129	-0.10342313	-1.3439703
MB-1868	2.7987201	-0.35394236	-1.4614289			-0.5716364	-0.5051398	0.7564759		-1.1125329
MB-1869	-0.79477316	0.73481673	-1.3566104	-0.6703363	0.06948487	-2.0363917	-2.1901207	-0.9447144	0.96878594	0.41262072
MB-1870	-1.331904	-2.1535127	-0.78562504	1.4261975	-0.37553066	-0.29320642	-0.12814224	0.55939895		-0.88497895
MB-1871	2.733109		-0.56568676	-1.2998713	0.09600093	0.31835812	-1.4041302		-0.5511215	-1.0431764
MB-1872		-0.10272044	0.9256023	-0.25237152	0.116249	-0.14033048	-0.84345436	0.49721307	-0.76620185	-1.6533719
MB-1873	-1.088705	-2.133808	-0.21973887	-1.0902573	-0.060802855	0.79669154	-0.36701608	1.2676735	0.54406476	1.3885432
MB-1874	1.3688154	1.053623	-0.32366306	-1.44681	-0.045614466	-0.4562534	-0.07169304	0.045590304	0.45611015	-1.004921
MB-1875	2.3102944	0.15048428	1.2458602	-0.9733039	2.5561266	0.99830467	0.35995212	-0.07866603	0.16616209	-1.609281
MB-1876	2.413684	-0.78495556	-1.9217565	-0.915901	0.4021536		0.88844985	-0.36272657	-1.0139831	-0.5184269
MB-1877	3.6961322	-0.9522419	-0.43184912	-0.38408414	-0.5673278		-0.67443556		0.67759305	
MB-1878	1.7115352	0.27927002		0.49587393	-0.20456134	-0.18292674	0.8198343	0.447093	-0.19425766	-0.21257444
MB-1879	2.3564074	-1.2577115				-0.47107822	0.07110154		0.6390626	1.3182712
MB-1880	-1.9497644	0.32339528	2.1589644	-1.3914405	-0.9190268	-0.13061637	-0.825037	0.33854452		1.144262
MB-1881	-0.47463644	0.62816954	0.4021579	0.5518938	0.35754234	1.3622816	-0.21249934	0.15530162	-1.7537216	-0.8296431
MB-1882	-0.010654092	0.5149954	3.7431974	-0.19153938	1.134543		-1.1805031	1.0918545	1.2276641	-0.65177685
MB-1883			-0.44336498	0.96682507	-0.18979841	0.3552873	2.5375965	-2.2514143	-1.3037903	-0.5565397
MB-1884	4.100392	0.49756595	-0.3862124	0.932309	1.5346264	0.029298503	0.80982494	1.389121	0.057145793	-0.17743497
MB-1885	0.1857667	-0.9368359	3.059117	-3.1046684	0.084523454	0.6966908	-2.165497	-0.1798242	0.13174048	-1.1784755
MB-1886		-2.6243234	0.26729292		0.021378398	-0.20164737	0.661296	1.1075469	0.5533942	0.8758411
MB-1887	0.7526294	-0.8244836	-0.46790248	-0.6587558	-0.13498197	0.21035254	-0.27104062	0.22692987	1.6229901	0.3910503
MB-1888	1.0997808	0.3830817	-2.4558406	-0.039161112	-0.17970763	0.74432164	0.6132057	-0.78893894	-1.3422941	-1.3323783
MB-1889	1.5705355	-0.12735583	-0.97902477	0.11258758	1.8161366	-1.2949572		-1.2963682	-0.47050232	-0.6567976
MB-1890	2.5549731	-2.1920502	1.4788946	0.8892599	-1.6686555	1.3538125	0.22676052	1.5767295		0.69304794
MB-1891	3.9702888	0.6351582	-2.3350434		0.4477351	1.5597897	0.68210083	0.16009067	-2.3263547	-0.0046202242
MB-1892	2.4167147	13.917366	-2.739015	-0.2797312	0.21867378	0.55214214	0.7187492	-1.1004052	1.6537825	0.55689645
MB-1893	1.9103224	-1.074945	-0.72013116	-1.9694272	-0.5755185	0.21706964	-1.1115775	0.08794799	-2.1794388	-0.032221563
MB-1894			-1.6196826	1.5638521		1.1993333	-2.0358987	0.6790108	-1.5330155	-1.0899135
MB-1895	-1.9396207	0.6505207	0.33454728	0.41002676	0.2911305	-0.56653184	0.33760902		0.24219616	-0.22355881
MB-1896	-0.09242952	-1.2178507	0.7781838	0.23708947	-0.039719947	-1.3216375	0.48134214	-0.7076207	0.531396	-0.107213244
MB-1897	-2.0151837	-0.21634167	-1.841487	10.66004	-0.25335005	0.20034398	0.28524154	1.720412	1.3238424	-0.23062727
MB-1898	1.114191	0.71868485	-0.46677375	-0.7166872	0.75497234		-2.383366	-0.72342914	-0.6734225	0.8136772
MB-1899	-2.4292905	-0.47589722	-0.14318854	1.7976968	0.98414034	-0.38094535	-0.5644778	-0.92976195	-0.5234642	
MB-1900	-0.8883427	-1.2991741	1.9390221	-0.41423118	-0.384658	0.603807	-0.36658862	-0.9827518	-0.16392574	1.0763867
MB-1901	-2.0988078	0.27457833	-0.5948893	-2.6451962	-0.7306884	-0.9570117	-0.77648586	1.9103384	-0.36129665	0.65474063
MB-1902	-2.1246395	1.0317264	-2.2809367	0.031113088	1.408796	1.6615138	-1.1915818	0.36231285	-0.5466506	0.41782084
MB-1903	2.688398	0.7447187	-1.2968652	0.8217788	-1.1807312	0.12800021				
MB-1904	-0.6965042	0.5313923	-1.8001254	0.84080315	-0.5714044	2.3702958	-1.019949	0.006324049	0.76580274	-0.5042713
MB-1905	2.9445972	5.056081		-0.73818964	-0.32958487	-0.6784757	-0.6608976	0.65224767	1.0103037	-1.0024565
MB-1906		0.85475326	-0.8524024	2.6585977	2.4492147	-1.321455	-0.63015366	-1.4820634	0.58426505	0.6366473
MB-1907	1.8856634	1.2210679	0.16408849	-1.2952361	-0.17050259	0.14425312	0.1784174	-0.124808505	-0.52916664	-0.23737031
MB-1908	-1.6959734	-0.7086391	-0.91503495	0.59339017	0.7391569	-0.30092224	0.41063705	-0.6011382	-0.48450518	-0.8963686
MB-1909	-2.5180779	0.25187725	-1.6456839		-1.0743695	-0.08019131	-0.15097758	-0.83805275	-0.6330788	
MB-1910	1.2740957	0.04839374	-0.9436909	0.24510926	-0.64295787	0.79348767	0.6499477	0.13953532	-1.3220847	-0.4205403
MB-1911	1.9926676	-1.4920325	-0.62898374	-1.8255312	0.84539104	-0.41391355	0.1842754	0.038479988	-2.3714697	1.114398
MB-1912	2.3933454	1.2496232	-0.71351975	0.29915977	0.7571174		-0.51674587	2.2569	0.842067	-0.09428456
MB-1913	4.28418	0.10524906	3.9874876	1.2889853	0.301635	1.4489388		1.6085597	1.9996234	0.15684101
MB-1914	5.16761		-0.4202191	0.16481566	0.4039602		0.0144118	0.34729585	-1.4573411	-0.013214127
MB-1915	3.088575	-0.10430267	-1.7526075	-0.018205954	-0.2037668	-2.4131384	-0.6523183	2.0587597	-0.9625174	
MB-1916	1.6390285	-0.3377894	-0.84365726	-0.5861531	-0.394195	-0.667084	0.9864333	-0.003924626		-0.6917815
MB-1917	-1.9999986	0.722715	0.47047144	1.7548238	1.1528845	-1.177068	0.5478542			0.6640509
MB-1918	0.734761	0.7483149	-0.2438361	0.93678635	-2.091164	-0.467447	-0.16197053	0.20101163	0.15077588	-0.44701862
MB-1919	3.2022734	1.0044079	-2.4957483	1.396941	0.9755326	-0.31273088	-0.7458167	0.3558535	-1.7971908	-0.77937096
MB-1920	1.9054439	-0.6720672	-1.6225859	-1.1036413	0.5910392	-0.1281044	-0.07120648	0.56347066	-1.0822017	1.2109722
MB-1921	-2.9854617	-0.5941027	-0.24212551	-0.75601166	-0.7915834	-0.48647517		0.6300129	-0.7311234	-0.89808583
